,GEOID,CD
2067,1500000US280870007002,03
2068,1500000US280870007003,03
2069,1500000US280919506001,04
2070,1500000US280919506002,04
2071,1500000US280919506003,04
2072,1500000US280919506004,04
2073,1500000US280939501001,02
2074,1500000US280939501002,02
2075,1500000US280939501004,02
2076,1500000US280939502001,02
2077,1500000US280939502002,02
2078,1500000US280939502003,02
2079,1500000US281419502003,02
2080,1500000US281419503001,02
2081,1500000US281419503002,02
2082,1500000US281419503003,02
2083,1500000US281419503004,02
2084,1500000US281419503005,02
2085,1500000US281419504001,02
2086,1500000US281419504002,02
2087,1500000US281419504003,02
2088,1500000US281419504004,02
2089,1500000US281499511012,01
2090,1500000US281499511013,01
2091,1500000US281499511021,01
2092,1500000US281499511022,01
2093,1500000US281499511023,01
2094,1500000US281510001002,01
2095,1500000US281510002002,01
2096,1500000US281510003001,01
2097,1500000US281510003002,01
2098,1500000US281510003003,01
2099,1500000US281510004001,01
2100,1500000US281510004003,01
2101,1500000US280870007004,03
2102,1500000US280870008001,03
2103,1500000US280870008003,03
2104,1500000US280870009001,03
2105,1500000US280870009002,03
2106,1500000US280870009003,03
2107,1500000US280870009005,03
2108,1500000US280870009006,03
2109,1500000US280870010001,03
2110,1500000US280870010002,03
2111,1500000US280870011001,03
2112,1500000US280870011002,03
2113,1500000US280890301012,01
2114,1500000US280890301013,01
2115,1500000US280890301041,01
2116,1500000US280890301042,01
2117,1500000US280890301051,01
2118,1500000US280890301053,01
2119,1500000US280890301054,01
2120,1500000US280939502004,02
2121,1500000US280939503001,02
2122,1500000US280939503002,02
2123,1500000US280939503003,02
2124,1500000US280939503005,02
2125,1500000US280939504011,02
2126,1500000US280939504012,02
2127,1500000US280939504021,02
2128,1500000US280939504022,02
2129,1500000US280939505001,02
2130,1500000US280939505002,02
2131,1500000US280939505003,02
2132,1500000US281419504006,02
2133,1500000US281439501001,01
2134,1500000US281439501002,01
2135,1500000US281439501003,01
2136,1500000US281439502001,01
2137,1500000US281439502003,01
2138,1500000US281459501001,02
2139,1500000US281459501002,02
2140,1500000US281510006001,01
2141,1500000US281510006002,01
2142,1500000US281510006003,01
2143,1500000US281510006004,01
2144,1500000US281510007022,01
2145,1500000US281510007024,01
2146,1500000US281510008001,01
2147,1500000US281510008002,01
2148,1500000US281510009001,01
2149,1500000US281510009002,01
2150,1500000US281510010001,01
2151,1500000US281510010002,01
2152,1500000US281510011002,01
2153,1500000US281510012001,01
2154,1500000US281510012002,01
2155,1500000US281510013001,01
2156,1500000US281510013002,01
2157,1500000US281510014001,01
2158,1500000US281510014003,01
2159,1500000US281510014004,01
2160,1500000US281510015001,01
2161,1500000US281510015002,01
